Index,G6id,Vertices,Edges,Vector,SpanningTree,Biconnection,3-cycle,4-cycle,5-cycle,6-cycle,Degree,Variance,Deviation,Maximum
12111,H????B~,9,8,"(1, 8, 28, 56, 70, 56, 28, 8, 1)",1,8,0,0,0,0,"(1, 1, 1, 1, 1, 1, 1, 1, 8)",4.8395,2.1999,True
12112,H???CB},9,8,"(1, 8, 28, 56, 70, 56, 28, 8, 1)",1,8,0,0,0,0,"(2, 1, 1, 1, 1, 1, 1, 1, 7)",3.5062,1.8725,True
12114,H???EA},9,8,"(1, 8, 28, 56, 70, 56, 28, 8, 1)",1,8,0,0,0,0,"(2, 1, 1, 1, 1, 1, 1, 2, 6)",2.3951,1.5476,True
12115,H???E?~,9,8,"(1, 8, 28, 56, 70, 56, 28, 8, 1)",1,8,0,0,0,0,"(1, 1, 1, 1, 1, 1, 1, 3, 6)",2.6173,1.6178,True
12119,H???FA],9,8,"(1, 8, 28, 56, 70, 56, 28, 8, 1)",1,8,0,0,0,0,"(2, 1, 1, 1, 1, 1, 1, 3, 5)",1.7284,1.3147,True
12120,H???F?^,9,8,"(1, 8, 28, 56, 70, 56, 28, 8, 1)",1,8,0,0,0,0,"(1, 1, 1, 1, 1, 1, 1, 4, 5)",2.1728,1.474,True
12126,H???FaM,9,8,"(1, 8, 28, 56, 70, 56, 28, 8, 1)",1,8,0,0,0,0,"(2, 1, 1, 1, 1, 1, 1, 4, 4)",1.5062,1.2273,True
12146,H??CAB{,9,8,"(1, 8, 28, 56, 70, 56, 28, 8, 1)",1,8,0,0,0,0,"(2, 2, 1, 1, 1, 1, 1, 1, 6)",2.3951,1.5476,True
12149,H??CEA{,9,8,"(1, 8, 28, 56, 70, 56, 28, 8, 1)",1,8,0,0,0,0,"(3, 1, 1, 1, 1, 1, 1, 2, 5)",1.7284,1.3147,True
12150,H??CE@{,9,8,"(1, 8, 28, 56, 70, 56, 28, 8, 1)",1,8,0,0,0,0,"(2, 2, 1, 1, 1, 1, 1, 2, 5)",1.5062,1.2273,True
12158,H??CBB[,9,8,"(1, 8, 28, 56, 70, 56, 28, 8, 1)",1,8,0,0,0,0,"(2, 2, 1, 1, 1, 1, 1, 2, 5)",1.5062,1.2273,True
12159,H??CBA\,9,8,"(1, 8, 28, 56, 70, 56, 28, 8, 1)",1,8,0,0,0,0,"(2, 1, 1, 1, 1, 1, 1, 3, 5)",1.7284,1.3147,True
12171,H??CFA[,9,8,"(1, 8, 28, 56, 70, 56, 28, 8, 1)",1,8,0,0,0,0,"(3, 1, 1, 1, 1, 1, 1, 3, 4)",1.284,1.1331,True
12172,H??CF@[,9,8,"(1, 8, 28, 56, 70, 56, 28, 8, 1)",1,8,0,0,0,0,"(2, 2, 1, 1, 1, 1, 1, 3, 4)",1.0617,1.0304,True
12173,H??CF?],9,8,"(1, 8, 28, 56, 70, 56, 28, 8, 1)",1,8,0,0,0,0,"(2, 1, 1, 1, 1, 1, 2, 3, 4)",1.0617,1.0304,True
